date,industry,wind_code,pe_ttm,pb_lf,amount_100mn
2023-12-03,交通运输,CI005024.WI,19.0789,1.3219,606.4464
2023-12-10,交通运输,CI005024.WI,18.8929,1.309,694.4493
2023-12-17,交通运输,CI005024.WI,18.742,1.2985,654.3125
2023-12-24,交通运输,CI005024.WI,18.6138,1.2946,841.9961
2023-12-31,交通运输,CI005024.WI,18.4618,1.2841,651.5983
2024-01-14,交通运输,CI005024.WI,18.8321,1.2971,649.6222
2024-01-21,交通运输,CI005024.WI,18.6892,1.2864,747.0932
2024-01-28,交通运输,CI005024.WI,19.3399,1.3316,868.102
2024-02-04,交通运输,CI005024.WI,18.2502,1.2542,926.2103
2024-02-11,交通运输,CI005024.WI,18.918,1.301,927.5392
2024-02-25,交通运输,CI005024.WI,19.5861,1.3469,898.0163
2024-03-03,交通运输,CI005024.WI,19.0089,1.3237,925.4456
2024-03-10,交通运输,CI005024.WI,19.0454,1.3257,759.301
2024-03-17,交通运输,CI005024.WI,19.2294,1.3388,841.4409
2024-03-24,交通运输,CI005024.WI,18.9652,1.3303,758.6793
2024-03-31,交通运输,CI005024.WI,17.7858,1.3451,710.7194
2024-04-07,交通运输,CI005024.WI,18.0078,1.3645,643.0678
2024-04-14,交通运输,CI005024.WI,17.7533,1.3558,898.0313
2024-04-21,交通运输,CI005024.WI,18.2525,1.3764,1201.6452
2024-04-28,交通运输,CI005024.WI,18.0167,1.3727,1135.0052
2024-05-05,交通运输,CI005024.WI,16.7044,1.3475,605.6086
2024-05-12,交通运输,CI005024.WI,17.2342,1.3904,1198.684
2024-05-19,交通运输,CI005024.WI,17.3864,1.406,1180.0425
2024-05-26,交通运输,CI005024.WI,17.2529,1.3979,976.6987
2024-06-02,交通运输,CI005024.WI,17.2203,1.3961,844.8022
2024-06-09,交通运输,CI005024.WI,17.5384,1.4229,957.3163
2024-06-16,交通运输,CI005024.WI,16.8681,1.3705,799.8936
2024-06-23,交通运输,CI005024.WI,16.8824,1.3778,768.5633
2024-06-30,交通运输,CI005024.WI,16.7887,1.3757,678.9281
2024-07-07,交通运输,CI005024.WI,16.8109,1.3754,659.0852
2024-07-14,交通运输,CI005024.WI,16.5829,1.3629,740.3735
2024-07-21,交通运输,CI005024.WI,16.7098,1.3775,745.2875
2024-07-28,交通运输,CI005024.WI,16.6242,1.3749,892.4578
2024-08-04,交通运输,CI005024.WI,16.9193,1.4032,1192.3732
2024-08-11,交通运输,CI005024.WI,16.5172,1.3704,966.4382
2024-08-18,交通运输,CI005024.WI,16.509,1.3738,682.8193
2024-08-25,交通运输,CI005024.WI,16.455,1.3643,730.1828
2024-09-01,交通运输,CI005024.WI,16.1254,1.3209,848.795
2024-09-08,交通运输,CI005024.WI,16.0015,1.3095,743.4318
2024-09-15,交通运输,CI005024.WI,15.4226,1.2622,635.556
2024-09-22,交通运输,CI005024.WI,15.6424,1.2802,402.3126
2024-09-29,交通运输,CI005024.WI,17.2796,1.4145,1108.9265
2024-10-06,交通运输,CI005024.WI,18.4863,1.5134,628.8467
2024-10-13,交通运输,CI005024.WI,17.2589,1.418,1980.6573
2024-10-20,交通运输,CI005024.WI,17.209,1.4158,1437.241
2024-10-27,交通运输,CI005024.WI,17.4648,1.4352,1418.6479
2024-11-03,交通运输,CI005024.WI,17.5695,1.409,1844.2469
2024-11-10,交通运输,CI005024.WI,18.2044,1.4611,2148.4099
2024-11-17,交通运输,CI005024.WI,17.7796,1.4271,1882.8706
2024-11-24,交通运输,CI005024.WI,17.6068,1.4109,1793.4957
2024-12-01,交通运输,CI005024.WI,17.8748,1.429,1584.3673
2024-12-08,交通运输,CI005024.WI,18.3993,1.471,1696.0956
2024-12-15,交通运输,CI005024.WI,18.4376,1.4708,1741.2721
2024-12-22,交通运输,CI005024.WI,18.0827,1.4426,1269.4737
2024-12-29,交通运输,CI005024.WI,18.3919,1.4678,1082.4839
2025-01-05,交通运输,CI005024.WI,17.5829,1.4017,943.5535
2025-01-12,交通运输,CI005024.WI,17.1178,1.3643,917.2283
2025-01-19,交通运输,CI005024.WI,17.5707,1.3973,969.2669
2025-01-26,交通运输,CI005024.WI,17.3084,1.3825,806.4068
2025-02-02,交通运输,CI005024.WI,17.4097,1.3906,165.7311
2025-02-09,交通运输,CI005024.WI,17.2994,1.3818,586.6424
2025-02-16,交通运输,CI005024.WI,17.3195,1.382,1039.4192
2025-02-23,交通运输,CI005024.WI,17.138,1.3676,1035.5043
2025-03-02,交通运输,CI005024.WI,17.2064,1.3687,1119.1207
2025-03-09,交通运输,CI005024.WI,17.1999,1.3687,903.5532
2025-03-16,交通运输,CI005024.WI,17.3545,1.3809,958.1667
2025-03-23,交通运输,CI005024.WI,16.6102,1.369,1049.2692
2025-03-30,交通运输,CI005024.WI,16.0575,1.3688,949.887
2025-04-06,交通运输,CI005024.WI,16.1774,1.3753,728.8118
2025-04-13,交通运输,CI005024.WI,15.9726,1.359,1848.7164
2025-04-20,交通运输,CI005024.WI,16.0197,1.3585,1497.1999
2025-04-27,交通运输,CI005024.WI,16.0061,1.3523,1311.4884
2025-05-04,交通运输,CI005024.WI,16.3027,1.317,641.6159
2025-05-11,交通运输,CI005024.WI,16.8608,1.3645,922.2486
2025-05-18,交通运输,CI005024.WI,17.247,1.3974,1763.5528
2025-05-25,交通运输,CI005024.WI,17.2309,1.3969,1556.4819
2025-06-01,交通运输,CI005024.WI,17.484,1.419,1236.7506
2025-06-08,交通运输,CI005024.WI,17.3342,1.4083,992.5816
2025-06-15,交通运输,CI005024.WI,17.3333,1.4087,1418.7501
2025-06-22,交通运输,CI005024.WI,17.2665,1.4067,1177.0265
2025-06-29,交通运输,CI005024.WI,17.1647,1.4098,1415.7006
2025-07-06,交通运输,CI005024.WI,17.1382,1.406,1069.7574
2025-07-13,交通运输,CI005024.WI,17.2227,1.4155,1047.42
2025-07-20,交通运输,CI005024.WI,17.1531,1.4205,1036.7978
2025-07-27,交通运输,CI005024.WI,17.0375,1.4601,1697.3498
2025-08-03,交通运输,CI005024.WI,16.464,1.414,1323.3419
2025-08-10,交通运输,CI005024.WI,16.7054,1.4416,1042.2606
2025-08-17,交通运输,CI005024.WI,16.5972,1.4321,1189.7096
2025-08-24,交通运输,CI005024.WI,16.8139,1.4531,1390.6336
2025-08-31,交通运输,CI005024.WI,16.558,1.4153,1674.7079
2025-09-07,交通运输,CI005024.WI,16.3344,1.3924,1466.0294
2025-09-14,交通运输,CI005024.WI,16.5905,1.4142,1335.4427
2025-09-21,交通运输,CI005024.WI,16.6333,1.4193,1653.6384
2025-09-28,交通运输,CI005024.WI,16.3578,1.3963,1322.0923
2025-10-05,交通运输,CI005024.WI,16.3433,1.3956,436.7852
2025-10-12,交通运输,CI005024.WI,16.5339,1.4118,558.1876
2025-10-19,交通运输,CI005024.WI,16.7088,1.4275,1555.3363
2025-10-26,交通运输,CI005024.WI,16.8559,1.4431,1542.5652
2025-11-02,交通运输,CI005024.WI,18.0322,1.423,1661.1776
2025-11-09,交通运输,CI005024.WI,18.274,1.442,1595.2259
2025-11-16,交通运输,CI005024.WI,18.5562,1.4645,1475.42
2025-11-23,交通运输,CI005024.WI,17.7298,1.3998,1307.9169
2025-11-30,交通运输,CI005024.WI,17.5876,1.389,1033.5756
2025-12-07,交通运输,CI005024.WI,17.7783,1.4029,1132.4114
2025-12-14,交通运输,CI005024.WI,17.5281,1.3831,1247.6614
2025-12-21,交通运输,CI005024.WI,17.9357,1.4153,1167.0677
2025-12-28,交通运输,CI005024.WI,18.1312,1.4254,1514.8305
2026-01-04,交通运输,CI005024.WI,18.0631,1.4194,829.5688
2026-01-11,交通运输,CI005024.WI,18.0601,1.4192,1355.8141
2026-01-18,交通运输,CI005024.WI,17.9725,1.4029,1597.6124
2026-01-25,交通运输,CI005024.WI,18.1952,1.4232,1388.9393
2026-02-01,交通运输,CI005024.WI,18.0421,1.4111,1661.901
2026-02-08,交通运输,CI005024.WI,18.4098,1.4398,1490.1169
2026-02-15,交通运输,CI005024.WI,18.1345,1.4187,1112.5103
2026-03-01,交通运输,CI005024.WI,18.7395,1.4661,1269.5893
2026-03-08,交通运输,CI005024.WI,18.6492,1.4586,2691.3435
2026-03-15,交通运输,CI005024.WI,18.4186,1.4406,1807.4751
2026-03-22,交通运输,CI005024.WI,18.7736,1.405,1593.9313
2026-03-29,交通运输,CI005024.WI,18.7237,1.4002,1668.2427
2026-04-05,交通运输,CI005024.WI,18.3057,1.3889,1434.4918
2026-04-12,交通运输,CI005024.WI,18.363,1.3886,1154.5178
2026-04-19,交通运输,CI005024.WI,17.961,1.3747,1205.3701
2026-04-26,交通运输,CI005024.WI,17.6626,1.3548,1132.3383
2026-05-03,交通运输,CI005024.WI,18.6971,1.3403,989.3941
2026-05-10,交通运输,CI005024.WI,19.2126,1.3773,1039.3369
2026-05-17,交通运输,CI005024.WI,18.6258,1.3354,1577.6464
2026-05-24,交通运输,CI005024.WI,18.6107,1.3357,1345.0465
2026-05-31,交通运输,CI005024.WI,18.3639,1.3202,1422.3358
2026-06-07,交通运输,CI005024.WI,17.9148,1.2888,1331.2369
2026-06-14,交通运输,CI005024.WI,17.8425,1.2711,1223.9146
2026-06-21,交通运输,CI005024.WI,17.3617,1.2391,1129.8133
2026-06-28,交通运输,CI005024.WI,17.1239,1.228,1411.4299
2026-07-05,交通运输,CI005024.WI,17.2119,1.2361,1290.7873
2026-07-12,交通运输,CI005024.WI,17.0341,1.2262,1077.1119
2026-07-19,交通运输,CI005024.WI,17.1001,1.2358,1167.6667
2026-07-26,交通运输,CI005024.WI,17.3922,1.2615,1200.3559
2026-08-02,交通运输,CI005024.WI,18.0835,1.3144,1104.3054
2026-08-09,交通运输,CI005024.WI,17.8041,1.2943,1092.1154
2016-01-10,传媒,CI005028.WI,61.6358,5.7857,1325.57
2016-01-17,传媒,CI005028.WI,57.3672,5.3314,1317.8303
2016-01-24,传媒,CI005028.WI,57.7764,5.3632,1354.0032
2016-01-31,传媒,CI005028.WI,53.4469,4.9324,1106.6648
2016-02-07,传媒,CI005028.WI,55.9151,5.1533,981.1355
2016-02-21,传媒,CI005028.WI,58.8065,5.4198,1269.6908
2016-02-28,传媒,CI005028.WI,52.9733,5.0246,1255.4346
2016-03-06,传媒,CI005028.WI,50.177,4.7973,1056.7255
2016-03-13,传媒,CI005028.WI,50.4784,4.8178,854.8147
2016-03-20,传媒,CI005028.WI,56.0169,5.3416,1276.2743
2016-03-27,传媒,CI005028.WI,57.0977,5.4626,1799.6214
2016-04-03,传媒,CI005028.WI,56.4452,5.3894,1507.0109
2016-04-10,传媒,CI005028.WI,56.1603,5.3531,1258.6372
2016-04-17,传媒,CI005028.WI,59.5605,5.6172,1533.1032
2016-04-24,传媒,CI005028.WI,57.5091,5.1397,1202.2921
2016-05-01,传媒,CI005028.WI,54.9013,4.9368,687.9777
2016-05-08,传媒,CI005028.WI,55.1007,4.9562,913.8466
2016-05-15,传媒,CI005028.WI,51.784,4.6464,675.5407
2016-05-22,传媒,CI005028.WI,52.5872,4.6722,679.2599
2016-05-29,传媒,CI005028.WI,52.8936,4.6358,717.9023
2016-06-05,传媒,CI005028.WI,55.4553,4.8617,1116.2601
2016-06-12,传媒,CI005028.WI,54.8251,4.8092,729.2966
2016-06-19,传媒,CI005028.WI,51.9505,4.5427,982.4726
2016-06-26,传媒,CI005028.WI,51.6727,4.5284,873.3028
2016-07-03,传媒,CI005028.WI,54.5941,4.7713,1249.4756
2016-07-10,传媒,CI005028.WI,54.9878,4.8058,1088.5694
2016-07-17,传媒,CI005028.WI,56.4437,4.9283,1436.9459
2016-07-24,传媒,CI005028.WI,56.1215,4.9277,1201.9779
2016-07-31,传媒,CI005028.WI,55.0079,4.7184,1124.276
2016-08-07,传媒,CI005028.WI,54.3912,4.6632,641.5683
2016-08-14,传媒,CI005028.WI,54.9995,4.6741,689.3656
2016-08-21,传媒,CI005028.WI,55.4285,5.1439,1180.2362
2016-08-28,传媒,CI005028.WI,54.2689,4.9806,840.0235
2016-09-04,传媒,CI005028.WI,54.5405,4.9066,627.7599
2016-09-11,传媒,CI005028.WI,54.8009,4.8858,661.294
2016-09-18,传媒,CI005028.WI,53.476,4.7677,348.0662
2016-09-25,传媒,CI005028.WI,53.7123,4.7435,485.1759
2016-10-02,传媒,CI005028.WI,53.3463,4.6821,469.1754
2016-10-16,传媒,CI005028.WI,53.4211,4.7097,598.5764
2016-10-23,传媒,CI005028.WI,53.1339,4.724,690.3501
2016-10-30,传媒,CI005028.WI,50.8471,4.6068,711.0132
2016-11-06,传媒,CI005028.WI,51.6834,4.6568,808.3621
2016-11-13,传媒,CI005028.WI,51.9566,4.6814,872.0938
2016-11-20,传媒,CI005028.WI,51.9874,4.6842,979.6887
2016-11-27,传媒,CI005028.WI,52.4735,4.6202,1139.54
2016-12-04,传媒,CI005028.WI,51.4191,4.5274,1128.5666
2016-12-11,传媒,CI005028.WI,50.5483,4.4501,743.1955
2016-12-18,传媒,CI005028.WI,48.1574,4.2397,716.997
2016-12-25,传媒,CI005028.WI,48.1944,4.2209,562.8747
2017-01-01,传媒,CI005028.WI,47.4047,4.1518,508.7262
2017-01-08,传媒,CI005028.WI,48.1852,4.1831,436.9975
2017-01-15,传媒,CI005028.WI,47.1132,4.082,492.1189
2017-01-22,传媒,CI005028.WI,46.9313,4.0463,650.0684
2017-01-29,传媒,CI005028.WI,43.7397,4.3283,322.767
2017-02-05,传媒,CI005028.WI,43.4943,4.3041,72.0999
2017-02-12,传媒,CI005028.WI,44.211,4.4065,574.8498
2017-02-19,传媒,CI005028.WI,44.0571,4.3823,768.863
2017-02-26,传媒,CI005028.WI,46.0148,4.5581,852.4241
2017-03-05,传媒,CI005028.WI,46.2437,4.5126,960.8729
2017-03-12,传媒,CI005028.WI,46.2135,4.5149,808.7751
2017-03-19,传媒,CI005028.WI,46.3296,4.529,877.4505
2017-03-26,传媒,CI005028.WI,46.1577,4.5115,877.8367
2017-04-02,传媒,CI005028.WI,44.9778,4.4054,772.762
2017-04-09,传媒,CI005028.WI,44.8364,4.4116,421.9708
2017-04-16,传媒,CI005028.WI,42.7998,4.221,629.1571
2017-04-23,传媒,CI005028.WI,42.0343,4.1001,466.0686
2017-04-30,传媒,CI005028.WI,38.6786,3.971,506.9057
2017-05-07,传媒,CI005028.WI,37.8513,3.8891,385.1045
2017-05-14,传媒,CI005028.WI,36.9722,3.8001,578.0825
2017-05-21,传媒,CI005028.WI,37.6429,3.8718,600.6855
2017-05-28,传媒,CI005028.WI,36.6169,3.7705,487.8802
2017-06-04,传媒,CI005028.WI,36.3396,3.7448,357.0365
2017-06-11,传媒,CI005028.WI,38.0061,3.9197,630.6137
2017-06-18,传媒,CI005028.WI,38.0539,3.938,635.3406
2017-06-25,传媒,CI005028.WI,37.0903,3.8496,696.5321
2017-07-02,传媒,CI005028.WI,37.4887,3.8759,557.2062
2017-07-09,传媒,CI005028.WI,37.2153,3.8798,551.162
2017-07-16,传媒,CI005028.WI,35.8982,3.7461,461.0493
2017-07-23,传媒,CI005028.WI,34.8055,3.6219,499.6044
2017-07-30,传媒,CI005028.WI,35.9045,3.7443,716.4193
2017-08-06,传媒,CI005028.WI,35.3787,3.6898,738.3079
2017-08-13,传媒,CI005028.WI,35.5996,3.7054,739.8999
2017-08-20,传媒,CI005028.WI,36.4599,3.8016,889.1106
2017-08-27,传媒,CI005028.WI,35.986,3.7234,659.9853
2017-09-03,传媒,CI005028.WI,36.4865,3.7753,821.7746
2017-09-10,传媒,CI005028.WI,36.6333,3.7905,863.9082
2017-09-17,传媒,CI005028.WI,36.4761,3.7742,721.7477
2017-09-24,传媒,CI005028.WI,36.0802,3.7333,574.6793
2017-10-01,传媒,CI005028.WI,35.8624,3.7105,415.6438
2017-10-15,传媒,CI005028.WI,36.9552,3.8245,674.2132
2017-10-22,传媒,CI005028.WI,36.5381,3.7695,606.6903
2017-10-29,传媒,CI005028.WI,37.6512,3.7123,567.8396
2017-11-05,传媒,CI005028.WI,36.805,3.576,587.3583
2017-11-12,传媒,CI005028.WI,37.741,3.667,764.6898
2017-11-19,传媒,CI005028.WI,35.7849,3.4839,688.38
2017-11-26,传媒,CI005028.WI,35.4125,3.4479,584.4385
2017-12-03,传媒,CI005028.WI,35.5652,3.4628,482.7267
2017-12-10,传媒,CI005028.WI,35.1672,3.4336,581.4255
2017-12-17,传媒,CI005028.WI,35.3191,3.4356,584.6548
2017-12-24,传媒,CI005028.WI,34.7475,3.3755,496.7531
2017-12-31,传媒,CI005028.WI,34.6724,3.3682,561.0691
2018-01-14,传媒,CI005028.WI,34.7228,3.3685,677.8855
2018-01-21,传媒,CI005028.WI,34.0433,3.2983,674.5282
2018-01-28,传媒,CI005028.WI,35.9191,3.4745,1279.1502
2018-02-04,传媒,CI005028.WI,33.6551,3.2025,1002.9456
2018-02-11,传媒,CI005028.WI,31.4899,2.9779,983.777
2018-02-18,传媒,CI005028.WI,32.2071,3.0274,420.7615
2018-02-25,传媒,CI005028.WI,32.6026,3.0645,307.6191
2018-03-04,传媒,CI005028.WI,43.454,3.2093,1070.8219
2018-03-11,传媒,CI005028.WI,44.8478,3.2983,994.5333
2018-03-18,传媒,CI005028.WI,44.179,3.2489,1161.5442
2018-03-25,传媒,CI005028.WI,41.4827,3.0532,1086.5718
2018-04-01,传媒,CI005028.WI,43.363,3.1777,1022.5048
2018-04-08,传媒,CI005028.WI,42.1279,3.0786,603.9025
2018-04-15,传媒,CI005028.WI,42.4455,3.0491,842.4804
2018-04-22,传媒,CI005028.WI,40.1793,2.8834,925.6493
2018-04-29,传媒,CI005028.WI,44.0453,2.8637,773.9075
2018-05-06,传媒,CI005028.WI,43.129,2.8188,416.437
2018-05-13,传媒,CI005028.WI,43.6966,2.8575,769.7956
2018-05-20,传媒,CI005028.WI,43.8279,2.8669,701.1865
2018-05-27,传媒,CI005028.WI,43.332,2.8436,689.6669
2018-06-03,传媒,CI005028.WI,41.7477,2.7403,688.9249
2018-06-10,传媒,CI005028.WI,40.9783,2.7022,654.1243
2018-06-17,传媒,CI005028.WI,39.4899,2.6078,538.702
2018-06-24,传媒,CI005028.WI,37.077,2.4521,449.5495
2018-07-01,传媒,CI005028.WI,37.5897,2.4957,507.8382
2018-07-08,传媒,CI005028.WI,36.6544,2.4398,586.1312
2018-07-15,传媒,CI005028.WI,36.9022,2.4613,570.5736
2018-07-22,传媒,CI005028.WI,36.7087,2.4538,536.778
2018-07-29,传媒,CI005028.WI,36.9326,2.4719,666.957
2018-08-05,传媒,CI005028.WI,33.8093,2.2852,501.4802
2018-08-12,传媒,CI005028.WI,34.627,2.3306,451.218
2018-08-19,传媒,CI005028.WI,32.2105,2.1792,488.8349
2018-08-26,传媒,CI005028.WI,32.5354,2.1935,426.1302
2018-09-02,传媒,CI005028.WI,32.6947,2.1491,529.7533
2018-09-09,传媒,CI005028.WI,32.583,2.1416,521.5017
2018-09-16,传媒,CI005028.WI,31.6946,2.0829,509.1763
2018-09-23,传媒,CI005028.WI,32.3851,2.1284,510.4658
2018-09-30,传媒,CI005028.WI,32.3917,2.1296,419.8854
2018-10-14,传媒,CI005028.WI,28.8488,1.8978,453.4345
2018-10-21,传媒,CI005028.WI,28.7459,1.8815,400.5873
2018-10-28,传媒,CI005028.WI,29.1023,1.9037,548.0417
2018-11-04,传媒,CI005028.WI,31.6025,1.9654,620.394
2018-11-11,传媒,CI005028.WI,30.4865,1.896,714.7374
2018-11-18,传媒,CI005028.WI,33.5558,2.0869,1115.5238
2018-11-25,传媒,CI005028.WI,31.3715,1.9511,883.3037
2018-12-02,传媒,CI005028.WI,31.3596,1.9506,785.0789
2018-12-09,传媒,CI005028.WI,31.7369,1.9802,777.886
2018-12-16,传媒,CI005028.WI,31.5929,1.9429,619.2938
2018-12-23,传媒,CI005028.WI,31.2347,1.921,486.3521
2018-12-30,传媒,CI005028.WI,30.3047,1.8638,547.097
2019-01-06,传媒,CI005028.WI,30.7897,1.8924,348.6187
2019-01-13,传媒,CI005028.WI,31.3904,1.9293,673.7546
2019-01-20,传媒,CI005028.WI,31.4164,1.9309,645.7568
2019-01-27,传媒,CI005028.WI,31.2783,1.9205,517.8438
2019-02-03,传媒,CI005028.WI,29.6977,1.8513,571.7011
2019-02-17,传媒,CI005028.WI,31.1989,1.9449,757.9797
2019-02-24,传媒,CI005028.WI,35.562,2.0963,1137.0422
2019-03-03,传媒,CI005028.WI,496.6954,2.3749,2003.718
2019-03-10,传媒,CI005028.WI,518.6872,2.4589,2608.2061
2019-03-17,传媒,CI005028.WI,414.9789,2.5704,2571.2847
2019-03-24,传媒,CI005028.WI,434.4834,2.6947,2052.0259
2019-03-31,传媒,CI005028.WI,393.2658,2.5363,1696.3091
2019-04-07,传媒,CI005028.WI,414.3429,2.6551,1855.2329
2019-04-14,传媒,CI005028.WI,353.0841,2.5585,1673.1371
2019-04-21,传媒,CI005028.WI,,2.6162,1454.8029
2019-04-28,传媒,CI005028.WI,,2.5382,1473.4991
2019-05-05,传媒,CI005028.WI,,2.4802,491.1959
2019-05-12,传媒,CI005028.WI,,2.3658,1025.8366
2019-05-19,传媒,CI005028.WI,,2.2423,895.0295
2019-05-26,传媒,CI005028.WI,,2.1877,700.0875
2019-06-02,传媒,CI005028.WI,,2.1946,707.2051
2019-06-09,传媒,CI005028.WI,,2.0844,526.5325
2019-06-16,传媒,CI005028.WI,,2.1435,751.315
2019-06-23,传媒,CI005028.WI,,2.2824,949.4226
2019-06-30,传媒,CI005028.WI,,2.2018,830.4031
2019-07-07,传媒,CI005028.WI,,2.1609,695.9041
2019-07-14,传媒,CI005028.WI,,2.0725,492.5271
2019-07-21,传媒,CI005028.WI,,2.1031,652.0528
2019-07-28,传媒,CI005028.WI,,2.199,570.3836
2019-08-04,传媒,CI005028.WI,,2.1705,688.9484
2019-08-11,传媒,CI005028.WI,,2.0377,622.8223
2019-08-18,传媒,CI005028.WI,,2.0969,581.8185
2019-08-25,传媒,CI005028.WI,,2.2184,892.88
2019-09-01,传媒,CI005028.WI,,2.213,928.0047
2019-09-08,传媒,CI005028.WI,,2.3566,1300.6161
2019-09-15,传媒,CI005028.WI,,2.4327,1006.5152
2019-09-22,传媒,CI005028.WI,,2.3122,1028.895
2019-09-29,传媒,CI005028.WI,,2.2278,921.1589
2019-10-06,传媒,CI005028.WI,,2.1985,138.4939
2019-10-13,传媒,CI005028.WI,,2.2268,541.2472
2019-10-20,传媒,CI005028.WI,,2.214,931.3846
2019-10-27,传媒,CI005028.WI,,2.2146,842.5979
2019-11-03,传媒,CI005028.WI,,2.2843,1122.8978
2019-11-10,传媒,CI005028.WI,,2.2786,859.3938
2019-11-17,传媒,CI005028.WI,,2.2261,766.1294
2019-11-24,传媒,CI005028.WI,,2.3032,1224.1094
2019-12-01,传媒,CI005028.WI,36.1008,1.2923,738.3916
2019-12-08,传媒,CI005028.WI,,2.1633,706.4341
2019-12-15,传媒,CI005028.WI,,2.1977,1067.2713
2019-12-22,传媒,CI005028.WI,,2.339,1546.1652
2019-12-29,传媒,CI005028.WI,,2.3387,1211.7046
2020-01-05,传媒,CI005028.WI,,2.508,457.5929
2020-01-12,传媒,CI005028.WI,,2.5766,2045.0983
2020-01-19,传媒,CI005028.WI,,2.5671,1586.4395
2020-01-26,传媒,CI005028.WI,,2.4466,1198.0067
2020-02-09,传媒,CI005028.WI,,2.5578,1808.789
2020-02-16,传媒,CI005028.WI,,2.5127,1772.0024
2020-02-23,传媒,CI005028.WI,,2.6518,1950.6676
2020-03-01,传媒,CI005028.WI,,2.5441,2190.7665
2020-03-08,传媒,CI005028.WI,,2.6661,1760.7608
2020-03-15,传媒,CI005028.WI,,2.4718,1393.1419
2020-03-22,传媒,CI005028.WI,,2.4496,1215.7152
2020-03-29,传媒,CI005028.WI,,2.3937,1023.2202
2020-04-05,传媒,CI005028.WI,,2.2861,789.9613
2020-04-12,传媒,CI005028.WI,,2.3313,872.24
2020-04-19,传媒,CI005028.WI,46926.918,2.3928,973.8473
2020-04-26,传媒,CI005028.WI,,2.351,1100.6007
2020-05-03,传媒,CI005028.WI,,2.4146,800.6465
2020-05-10,传媒,CI005028.WI,,2.4858,695.7763
2020-05-17,传媒,CI005028.WI,,2.4936,1193.9904
2020-05-24,传媒,CI005028.WI,,2.3959,1100.1542
2020-05-31,传媒,CI005028.WI,,2.4899,1099.0903
2020-06-07,传媒,CI005028.WI,,2.7374,1880.7749
2020-06-14,传媒,CI005028.WI,,2.8279,1945.3085
2020-06-21,传媒,CI005028.WI,,2.9017,2518.0302
2020-06-28,传媒,CI005028.WI,,2.9631,1282.9077
2020-07-05,传媒,CI005028.WI,,3.0035,2189.0676
2020-07-12,传媒,CI005028.WI,,3.3329,3275.2348
2020-07-19,传媒,CI005028.WI,,3.0975,2731.7699
2020-07-26,传媒,CI005028.WI,,2.9042,1864.3676
2020-08-02,传媒,CI005028.WI,,3.0322,1499.5684
2020-08-09,传媒,CI005028.WI,,2.9826,2049.4511
2020-08-16,传媒,CI005028.WI,,2.9991,1402.8206
2020-08-23,传媒,CI005028.WI,,3.0621,1579.1252
2020-08-30,传媒,CI005028.WI,,3.0826,1787.055
2020-09-06,传媒,CI005028.WI,,3.0804,1726.698
2020-09-13,传媒,CI005028.WI,,2.8931,1937.8875
2020-09-20,传媒,CI005028.WI,,2.9424,1423.3971
2020-09-27,传媒,CI005028.WI,,2.8405,1135.807
2020-10-04,传媒,CI005028.WI,,2.8216,490.5887
2020-10-11,传媒,CI005028.WI,,2.8736,210.8833
2020-10-18,传媒,CI005028.WI,,2.8608,1302.81
2020-10-25,传媒,CI005028.WI,,2.7793,1157.5781
2020-11-01,传媒,CI005028.WI,,2.658,1080.7017
